,realValues,predictValues,MRE,BRE,IBRE
300,0.04803315165247923,0.335085306485714,5.976125758102707,5.976125758102707,0.8566539602818213
234,0.02774205401433033,0.008046173959271152,0.709964736024418,2.4478566029963504,0.709964736024418
106,0.0371118868271174,0.0725191082634208,0.9540668627613832,0.9540668627613832,0.48824678466383015
318,0.19697062485965663,0.1327730279779191,0.3259247257172429,0.4835138420765245,0.3259247257172429
163,0.7124339110376222,0.5132578193871087,0.2795713238304787,0.388062459308177,0.2795713238304787
52,0.01514687570171678,0.05532653465792613,2.6526697483663444,2.6526697483663444,0.726227644739235
20,0.055402453712209365,0.11350031717092404,1.0486514507192541,1.0486514507192541,0.5118740185652795
282,0.08010288443872865,0.0512883491901677,0.35971907192182856,0.5618144413602004,0.35971907192182856
299,0.0436646457223345,0.09368812509552167,1.1456288845508742,1.1456288845508742,0.5339361773136637
353,0.12968746810378262,0.03915959481850577,0.698046423520519,2.311767363907857,0.698046423520519
74,0.10572192622532509,0.11993773596752785,0.1344641575287289,0.1344641575287289,0.11852658070894034
69,0.09355543307408089,0.1864871813788068,0.9933335269918411,0.9933335269918411,0.4983278079363318
314,0.14397697348276073,0.11124410307173802,0.22734795446260736,0.2942436453455358,0.22734795446260736
334,0.01616755465735808,0.0820989665798464,4.078007671523908,4.078007671523908,0.8030723731262304
273,0.0053687713066731995,-0.011342403910848425,3.1126628911814893,-1.4733362829318963,3.1126628911814893
219,0.012901381999305938,0.020887221370327336,0.6189910020066854,0.6189910020066854,0.3823313417057085
215,0.6032825035213424,0.24187583554641043,0.599067047138632,1.4941826129861007,0.599067047138632
235,0.031089880988833772,-0.0014771788182961106,1.047513170565904,-22.04679582712619,1.047513170565904
27,0.07330516259415763,0.0783899306309829,0.06936439204120284,0.06936439204120284,0.06486506616215272
333,0.014391573274542225,0.153202482706587,9.645290809003658,9.645290809003658,0.9060617489985139
216,0.005082981199093637,-0.02678786188695935,6.270108394604328,-1.1897494178722825,6.270108394604328
220,0.014187437483413968,0.004921011596842124,0.6531430286409998,1.8830327269535858,0.6531430286409998
324,0.2956090391328312,0.09481977065763741,0.6792392717902297,2.1175886324401363,0.6792392717902297
77,0.1582664788617388,0.1587187265963062,0.002857508032149236,0.002857508032149236,0.002849365946071803
3,0.014534468328332007,0.06959226450307072,3.7880846365336027,3.7880846365336027,0.7911482198184443
214,0.5880743870822872,0.20367071374265722,0.6536650494962667,1.8873782404736557,0.6536650494962667
179,0.04680833690570968,0.06029641760935589,0.2881555209025368,0.2881555209025368,0.22369622008113021
0,0.007103925531263397,-0.10544548698053591,15.843270318148024,-1.067370598161064,15.843270318148024
349,0.038847041051707595,0.08657499007133021,1.2286122115734384,1.2286122115734384,0.551290262699412
124,0.005940351521832323,0.08321039749297623,13.007655470750608,13.007655470750608,0.9286104657493824
33,0.20480943923898176,0.15991778322003664,0.21918743679857122,0.2807170979676293,0.21918743679857122
166,0.012431869679710944,0.04635772473665367,2.7289423016000875,2.7289423016000875,0.7318274408346569
71,0.09733194520995367,0.2610881135730344,1.6824503816279857,1.6824503816279857,0.6272065247323988
