,realValues,predictValues,MRE,BRE,IBRE
20,0.055402453712209365,0.10840551746733099,0.9566916301297504,0.9566916301297504,0.4889332664372419
282,0.08010288443872865,0.048476565432464896,0.3948212255759027,0.652404284918327,0.3948212255759027
299,0.0436646457223345,0.13974725929992082,2.2004670366176815,2.2004670366176815,0.687545602389075
353,0.12968746810378262,0.027138404733226672,0.7907399602287777,3.7787432378072277,0.7907399602287777
74,0.10572192622532509,0.13585588533511708,0.28503036395276704,0.28503036395276704,0.22180827157734284
69,0.09355543307408089,0.17794310411890793,0.902007165933437,0.902007165933437,0.47423962542789067
314,0.14397697348276073,0.1376428983607313,0.04399366765955707,0.046018176000836894,0.04399366765955707
334,0.01616755465735808,0.08278213666885853,4.1202632941886,4.1202632941886,0.8046975433597368
273,0.0053687713066731995,-0.02428934524848235,5.52419070603576,-1.221034006958613,5.52419070603576
219,0.012901381999305938,0.0123910253036216,0.03955829660045677,0.04118760822279761,0.03955829660045677
215,0.6032825035213424,0.22990044509909915,0.6189174329486153,1.624103242867999,0.6189174329486153
235,0.031089880988833772,-0.002269326331137911,1.0729924418801398,-14.70004858368886,1.0729924418801398
27,0.07330516259415763,0.07527355314412994,0.026852004419797623,0.026852004419797623,0.02614982909340457
333,0.014391573274542225,0.15729986612945393,9.92999793203342,9.92999793203342,0.9085086743640436
216,0.005082981199093637,-0.03348582893212593,7.587832537743185,-1.1517949939180716,7.587832537743185
220,0.014187437483413968,0.013864107535981912,0.022789876453027474,0.023321367537932604,0.022789876453027474
324,0.2956090391328312,0.1136726984266117,0.6154627112889699,1.6005280355307085,0.6154627112889699
77,0.1582664788617388,0.23265648853783596,0.4700301049919995,0.4700301049919995,0.31974182256257777
3,0.014534468328332007,0.05703575833782057,2.9241723226050786,2.9241723226050786,0.7451691929430495
214,0.5880743870822872,0.29186218386412455,0.5036985281535731,1.0149043610119195,0.5036985281535731
179,0.04680833690570968,0.07043664948495834,0.5047885513823176,0.5047885513823176,0.3354548058719695
0,0.007103925531263397,-0.11243160519093261,16.826686906575333,-1.063184417933013,16.826686906575333
349,0.038847041051707595,0.06595217316716712,0.6977399405885526,0.6977399405885526,0.410981637356466
124,0.005940351521832323,0.08790017220129093,13.79713311211216,13.79713311211216,0.9324193414749069
33,0.20480943923898176,0.13435930238400198,0.34397895486045,0.5243413414996132,0.34397895486045
166,0.012431869679710944,0.04291631433292941,2.452120673607903,2.452120673607903,0.7103229885197282
71,0.09733194520995367,0.21558778314218743,1.214974566440087,1.214974566440087,0.5485275473807346
